text,label
"@ @ PrayersWSJ. WSJ
",1
"@ @ Rest in peace. An innocent life taken so tragically. In our hearts and prayers.Canoe. ottawasuncom
",1
"@ @ so bad...The Daily Edge. Rae
",1
"@ I know I know.. :'( I had added 'and Europe', but then deleted it. Didn't want to sound too doomed.....Katja Sherlocked
",1
"@ , you pick a fight with people you better expect something in return , we use to be peacekeepers ,so be careful what you getlifebythecreek
",1
"@ if those kids were involved why would the officer just tell the kids to get on the sidewalk, not get on the ground?The Anon Message. Lies
",1
"Shooting in Canadian parliament comes day after ISIS-inspired radical drove in2 Canadian soldier. Also reports of shooting at War memorial/1
",0
"@ is this photo from last night?? Please clarify because you are using present tense.Anonymous Press
",0
".@ @ - PD trying to make case for probable cause, initial 1st &amp; 2d shot, but can't for execution w/Hands UpJames E Faubel. Dark Mission. Ferguson
",1
"UPDATE: Plane crash in south of France had 142 passengers, 2 pilots and 4 crew.
",1
"@ Omg...what is the world turning into. ..cnni
",0
"@ @ I'm looking for his read hat and his flip flops can you find them? http://Dawn Marie. mashable
",0
"@ @ odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable.dmatthewmillar. spaikin
",0
"@ are you afraid of admitting you're a racist? Are you afraid of being called a racist?Copscantweet
",1
"@ Flag in hostage situation shows the Islamic profession of faith ('shahada'). Not an IS flag despite the same wordingKristy Mayr. Sydney
",0
"@ Which report? Do not spread rumoursR
",0
"@ Really want to stop it? Bomb Mecca! Level it. @ @Starlite Grunt. Buzz Feed Oz. cberkman
",0
"@ @ @ Yeah, chopping heads off, and if they ain't doing the chopping they're cheering.No Idteaots. Mama Obama. Jefferson Obama
",1
"DETAILS: The hostage site is Lindt Chocolat Cafe near Harbor http:// http://Sydney
",0
"@ @ does it mean the hostage crisis is over ?lucethoughts. 774melbourne
",0
"“@: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://cnni
",0
"@ difficult times for the families involved what a lossUlrich Jv V
",1
"@ @ @ @ Yes, more than likely Frankie.frankscan65. onewaymule87. smh. ZJ Garred
",1
"@ I think we don't have enough facts about the big picture right now (AQAP/ISIS etc), we'll need to wait and see @vanemaya. Nick Kristof
",0
"@ I don't think he's a good leader at all, he's to involved in racial movements. Trudeau is better than Obama.Daryus Azad
",0
"“@: Witnesses -Charlie Hebdo gunmen identified themselves as members of al-Qaida:"" If true, terrorist groups' competing and escalating?Slate
",0
"This widely shared cartoon about the attack is actually by @ and not http://Lucille Clerc. Charlie Hebdo. Banksy
",0
"@ Kanadar needs Canadian help, afghans welcome foreign help. Today Afghanistan is much better place thanks to CanadaCdn Bowhunter
",1
"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://
",0
"@ @ @ So he took off his socks but did nothing else to change his appearance? Obliterated, loltomman191. andybankertv. FO
",0
"“@: At least 11 dead in shooting at HQ of in (police source) http://FRANC. Charlie Hebdo. Paris
",0
"@ connects the robbery w shooting. dont have to be a genius. a guy who shoves clerk is s'posed to raise his hands later?Lisa Bloom. Mike Brown
",1
"“@: BREAKING: 148 feared dead in crashed flight http:// tragic!!foxandfriends. Germanwings. Airbus. German Wings Crash
",0
"@ Your info is out of date. Rideau shooting didn't happen. Police press conference says nothing about number of shooters.CBS News
",0
"@ @ Are moderate protesting these acts of murder and violence?Shiraz Maher. Nick Kristof. Muslims
",0
"This is shot that captures the : sheer terror/relief of escaped hostages, incredible work of @ http://nswpolice. sydneysiege
",0
"@ can i borrow your universal mute button?Bklyn Middleton
",0
"@ i wnt blame u fr saying this..bt u forgot hw many ppl's lives are being saved by these men...!!!Gormanghast
",1
"@ This photo was taken this morning, before the shooting.Sean Osmar
",0
"@ @ No crew???? Those passengers were all on their own? Wtf!Conflict News. Al Arabiya Eng
",0
"@ http://larryelder
",0
"@ we need d I.D of the shootercnnbrk
",0
"@ It doesn't matter. The cop shouldn't have killed him. Also, I'd like to see the damn injuries the wussy cop had.zellieimani
",0
"“@: UPDATE: 's editor-in-chief was killed in attack - Magazine's lawyer http://Sputnik Int. Charlie Hebdo
",1
"“@: Watch video showing gunfire inside Canada's parliament in Ottawa http:// http://BBC Breaking
",0
"Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill
",0
"@ see what happens when you put down people.ABC
",1
"“@: Sydney Opera House evacuated, concourse deserted http:// (via @) http://Buzz Feed Oz. cberkman. Sydney Siege
",0
"@ no they did notNerdy Wonka
",0
"@ @ wishing them our best.WSJ Live. WSJ
",0
"@ Makes me wonder since robbery report filled out day later. Also was cigarillo value raised? @ @ @bristola48. orangeseahorse. Dante. Alasscan
",0
"Whoa die vine. RT @: Five Hostages Escape Sydney Cafe Siege http:// http://Buzz Feed News
",1
"MT @ French police publish photos of suspect in Montrouge shooting. Maybe the same people in Kosher market http://Julien Pain
",0
"@NBC News
",1
"Terrorised “@: 5 hostages escaped besieged Lindt Cafe in | Our latest update: http:// http://AJ English. Sydney
",1
"@ @ I'm all types of confused.napps126. Dante
",1
"Latest on crash: Pilots signaled 911 before dropping out of midair; airline CEO calls this a ""dark day."" http://Germanwings
",0
"@ Fuck Islam.Telegraph
",0
"@ I think they ultimately want their day in court and a platform upon which the world will look.juliamacfarlane
",1
"@ @ @ Go to BITV THEIR LIVE IN SYDNEY!!rwhiting. Fox News. Shep News Team
",1
"@ I still have some misgiving re @ &amp; earlier comm was confusing, but IMO they're trying. @ @Cameron Atfield. Uber Sydney. Dr Yobbo. COMIN AU
",0
"@ @ , everyone is entitled to a opinion , no fight here , you don't know me , I don't know youcristinaresteve. tsklierenko
",1
"@ But 3rd Eye Girl will be? Did you ask LN if The Artist Formerly Known As is playing?beets. Prince
",1
"@ @ @ @: AFP says gunman who has taken a hostage at kosher supermarket in Parisfernandocarnota. Longobardi M. nelsonalcastro. Sky News Break
",1
"@ How could this happen? France has pretty restrictive gun laws.cnni
",1
"@ But that's the FMC, doesn't mean autopilot was engaged.marcepa49
",1
"@ Also security was abysmal and should have been heightened when so many threats had already happened towards this media agencycnnbrk
",1
"Police in plan to release name of officer who shot unarmed teen Michael Brown: http:// http://Ferguson
",0
"@ couldn't care less about anyone but herself. She does this all the time. @latikambourke. justaboy
",1
"@ that's what I thought too... http://Lisa Bloom
",0
"@ @ @ FOX HAS BECOME A REPUBLICAN POLITICIANS INFOMERCIAL,&amp; ISN'T REALLY INTERESTED IN REAL NEWS,BOYCOTT !mechphree. clydetheslyde. mylifeishid
",0
"@ you're a scumbag for trying to profit off a tragedy.NYWEC
",1
"@ @ http://Fox News. AFP
",0
"@: Both Charlie Hebdo suspects killed as police storm building (police sources) http:// http://France. FB
",0
"@ oh my goshcnni
",0
"@ @ , sorry about the soldier who died , terrible , no disrespect meant , don't believe gov't course is correctcristinaresteve. tsklierenko
",1
"@ @ old saying ""there's always two sides to a story""Iam Lauren Gill. DIANAZOGA
",1
"@ Dont u have anything better to do? What a laughing stockdaxtonbrown
",1
"@The Anon Message
",0
"Deep RT @ Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"@ @ @ @ very rare. but it has been increasingly likely as we chop away at ment hlth servicesOnt Ombudsnanny. dmatthewmillar. devo1400. spaikin
",1
"@ @ @ @ time to arrest D Wilson, guys. Sorry, but shooting ppl u think are thieves isn't OK.coreybking. Dante. Calls For Justice. Ferguson Police
",1
"Fucking Muslims again. @Sky News
",1
"@&lt;&lt;&lt;~~~~It Is People Like You That You Ask Why Is Still Alive. @Agent Kindi. Michael Skolnik. MURDER. UNARMEDBLACKS. Obama. RACIST. KKK. SMH
",1
"OMG. rumoured to be performing in Toronto today. Exciting!Prince
",0
"@ @ I was raised by a hater; + knew very wrong-always.But it baffles me w in creation y ppl hate rt race..Sac Jim. clydetheslyde. Diversity
",1
"RT @: passenger plane crashes in French Alps with 148 onboard http:// http://NBC News. Breaking. Germanwings
",1
"Paris Murder Suspects Cornered with Hostage http://
",0
"@ this is just horrible :(CBC Alerts
",1
"@ terrible news.NYC Aviation
",1
"I hope this is untrue RT @ Uber intros surge pricing in downtown Sydney during hostage siege http://mashable
",1
"What? ""@: Unconfirmed reports claim that Michael Essien has contracted Ebola. http://Footballcom EN
",1
"@ @ @ @ That right there tells me you are going into this with an agenda.Tom. spants. rui_xu. flavius217
",0
"@ @ @ Yes, a red herring, or a feint...News Sydney. 2kdei. News
",1
"@ This is the future of Europe. Thank you...FRANC
",1
"@ Iam very sad !!! My heart broken .Mike Savage HFX
",0
"@ @ yeah they faked the video LOL@ racist denialBrwn Skin Girly. CNN Video. your
",0
"RT @: R.I.P. Ahmed Merabet, a French Cop, first victim of attack http://Jefferson Obama. Muslim. Charlie Hebdo
",0
"@ @ @ @ He admitted they stole cigars to DOJ &amp; StL County PD. He wasn't charged b/c he didn't commit a crime.jlpauk. Tom. rui_xu. flavius217
",1
"@ Who funded/armed/trained gunmen? http:// … Jeffrey Epstein also in CFR+Trilateral CommissionSlate. Je Suis Charlie
",0
"@ @ sad that happened to you. no doubt there are racist/ignorant cops. but not all, maybe notveggietrunks. Lisa Bloom. Ferguson
",1
"@ @ bring back the guillotineMail Online. Sarah Harris
",1
"@ this cafe is not near the opera house! It's in Martin place.The Anon Message
",0
"@ Locate more photo here! http://AP
",1
"@ , I guess your a fan of the fascist Stevie and his band of crap , so that tells me what you are !tsklierenko
",1
"This. “@: In 2009, police beat a man and charged him for bleeding on them: http://Complex Mag. Ferguson
",1
"@ @ @ @ they confirm facts before 'reporting'.subloke. HD Mc C. kellyoxford. obiterdictayo
",0
"@ they die in slut pink ass those white French, they disgusting why they slut pig die,i myself became more poor inside Paris no phoneNBC News
",1
"@ @ @ no, nor a two men one.daxtonbrown. Sham Naarai. Anew Trackrecord
",1
"@ Have to show Mike without clean hands somehow.Lisa Bloom
",1
"@ @ @ Conspiracy wackjobPerseus. R. Anonym Tipster
",0
"@ @ and lots of deportationHomefront Hugs. cnnbrk
",1
"@ @ @ @ Yeah, I would totally expect a kid that's been shot to run away, get shot again, and decide to charge.jlpauk. Tom. rui_xu. flavius217
",0
"“@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"@ Only entered FL380 for a few mins prior too. So sad.Air Smolik
",1
"@ @ @ Faster backflip than Tony Abbott!Uber Sydney. Dr Yobbo. alfinitum
",0
"@ @ so is uber paying for the rides paying the drivers?Uber Sydney. mtats
",0
"“@: More shots fired just off Parliament Hill. Police telling everyone to take cover.” Oh my goodness 😳CBC Alerts
",1
"@ the brother Kouachi are deadcnnbrk
",1
"@ @ @ @ that pilot attended mosques in Germany - religion of peace strikes againraterosie. daxtonbrown. Sham Naarai. Anew Trackrecord
",1
"“@: Police taking people out of grocery where hostages were being held. http:// watching the news.cnnbrk. Paris
",0
"@ dear God!!! 🙏🙏🙏R
",0
"@ I could not agree more, it just plain sounds preposterous. And why did he NOT get OUT of the car. It has to be a huge LIE.Dante
",0
"@ it sure did. A boon to myFort Clank. brand
",0
"@ Chance lost to bring them to big trial and exposure to the world. A pitty they were not caught alive! Now they are martirs!Huffington Post
",1
"Awful! RT @: the http:// Follow live updates: http:// http://BBC Breaking. Sydney Siege
",1
"“@: @ @ @ @ @ Sometimes I hate MSM so much” Hadley isn't mainstream.suthernx. leftocentre. Runaway Budgie. onewaymule87. smh. ZJ Garred
",1
"“@: MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: http://AP
",0
"@ @ oops, getting sleepy...kitty meowed out all nite!please_continue. originalgriz
",1
"PD charged w/ ""destruction of property"" for bleeding on their uniforms: http:// http://Ferguson. Henry Davis
",0
"@ but mike brown knew about the robbery and DIDN'T know the cop didn't know - that's what makes it POSSIBLY relevantLisa Bloom
",0
"@ Ferguson, MO is 70% low-income black and had no homicides all year until Mike Brown.larryelder
",1
"~&gt; @ Gaza. Iraq. Soon they will burst into our homes, rape our babies, and force mothers to watch.Anonymous Press
",1
"Here's that dramatic video via @ of shots fired inside parliament building: http://josh_wingrove. Ottawa. shooting
",0
"@ Max are you listening to what the Chief of Police said or do you just want to believe lies? Listen carefully http://max843
",0
"@ @ u wot m8?Ly Kenste. Pz Feed
",1
"@ @ he seemed frightenedtomman191. FO
",1
"@ yep this picture proves he wasn't on his knees with his hands up. And the Mr Wilson didn't empty his gun on him. Nice work.Copscantweet
",0
"@ @ @ amen to that!!! Bloody media. Leave the poor girl alone.newswithnipples. carolinemarcus. tashlee
",1
"More madness - tragic: “@: At least 12 dead in the Paris shooting.http:// http://WSJ. Charlie Hebdo
",1
"Hostages in Sydney cafe made to hold up Islamic flags http://
",0
"BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://Ottawa
",0
"@ @ ...It's Jihadists. Copying dumbassery has kind of been their bag for centuries.rachflit. Sky News Aust
",1
"RT “@: Germanwings Airbus A320 crashes in French Alps near Digne http://BBC Breaking
",0
"@ @ @ The gunman told them what 2 post...C Lowetweets. BBC Breaking. BBC News Aus
",1
"RT @: German media reporting had a 'serious depressive episode' six years ago http://khjelmgaard. Andreas Lubitz. Germanwings
",0
"@ u r just now reporting on this? WowAP
",0
"“@: Live Updates: Siege in Sydney Cafe http:// @Sky News. emfletch92
",0
"@ @ haha!!!! keep your ears open and let me know if you hear anything... i'll do the same!!! http://jordanletkemann. Ent City
",1
"@ game postponed, not cancelled.CBC Alerts
",0
"@ be safecmaconthehill
",1
"“@: In 2009, police beat a man and charged him for bleeding on them: http://Complex Mag. Ferguson
",0
"@ @ that so sad pay go out his familyCanoe. ottawasuncom
",1
"@ @ Still blocked here (USA, iOS iView app). The geoblock lifting never works... &gt;&lt; Just get rid of it. Expats pay tax too!mscott. bajopants
",1
"@ @ @ @ wow you are dumber that I thought. Haven't you asked why Canada want in danger before?mythos_man. CBC Alerts. CBC News. Justin Trudeau
",0
"Racist shock jocks Jones &amp; Hadley @ @ @ @ have sent more angry young men into arms of Daesh than anybody!leftocentre. onewaymule87. smh. ZJ Garred
",1
"@ @ @ you can't be seriouscopiesofcopies. juliamacfarlane. dangillmor
",1
"Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.
",0
"RT @: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://AP
",1
"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http:// http://
",0
"@ @ @ It turns out there was no distress call made. I'm almost certain this was a hi-jacking now.marcepa49. flightradar24. isobelroe
",1
"@ Its the right thing to doSky News
",0
"@ Elderly people are subjected to toxic poison 10.2 times legal limits but that does not seem important to CBC, CBS, or TC.CBC Alerts
",1
"Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. http://ottawa
",0
"@ @ @ @ country is just not paying close enough attention.""jlpauk. spants. rui_xu. flavius217
",1
"@ THANKS GODNews Syd
",1
"TYPICAL OF COWARDS AND BULLIES @ @Always Think How. Dante
",0
"Uber sux&gt;&gt; “@: Uber intros surge pricing in downtown Sydney during hostage siege http:// http://mashable
",1
"St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about 1 a.m. Man in critical.ferguson
",0
"@ @ CTV just said he is being treated and is stable ?Dave Beninger. frednewschaser
",0
"@ @ ""Grease my palm with silver lovie."" The disgraceful pricks. Run 'em outta town folks.leeanneart. mashable
",0
"@ don't have to give cpr. Other ways to help. But yeah keep looking for profit. Great professionalism.Henderburn
",1
".@ @ @ Please take Hashtag for Plane crash. Thank youRichelle VHP. France. FRANC. 4U9525. Germanwings
",0
"@ I am in a line up. It is going down Victoria Street to Queen.Lisa La Flamme CTV
",1
"@ @ goodthei100. Karachiet
",1
"@ That's two terrorist attacks under Harper and counting!CBC Alerts
",1
"@ fullstop for all Nonindependent. muslim
",1
"@ @ @ @ What other info do they have ready to release? All they have said is this is why we approached him.Tom. spants. rui_xu. flavius217
",0
"Funny. Unfortunately wrestling a cops gun away would have gotten you shot 50 yrs ago &amp; it will get you shot 50 yrs from now. @The Daily Edge
",0
"@ Uber is covering the cost of all rides. http://moneyries
",1
"@ @ @ They had 2 splice some tapes together.iloanya1. Dante. num1_fan
",1
"@ I was being facetious as it seems media and the left go out of their way to minimise islamist terror threatDMY
",1
"@ both dead angus 😓 3 injuredAngus OL
",1
"@ @ Can you please identify how LONG these have been ON? it is about 4p in that area. HOW MANY HOURS ON?ABC. Vera Sweeney
",0
": Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.BREAKING
",0
"@ @ They are releasing irrelevant info that doesn't affect the case of Michael Brown's shootingjlpauk. flavius217
",1
"@ @ video also shows them using some not so great skills in the street (crossing each other's line of fire, etc)juliamacfarlane. America Hipple
",1
"@ Why state kosher grocery? You, nor any other news agency say Christian grocery if it would of been the caseSky News Break
",1
".@ Has that been proven? I haven't heard your news account. Isn't the investigation of account still ongoing? @Phil Serrin. larryelder
",0
"@ Fuck you idiottdgecas
",0
"Shoot unarmed kid. Conceal evidence. Impose martial law. Harass reporters. Smear the victim. Worst. Police. Ever. | @ MT140elect. Ferguson
",1
"@ @ @ in invitation to getting killed? you utter utter arse.Raja Chemayel. smallthunderdog. Independent
",0
"@ @ Indeed but illegal traffics still exist and gunfights are not that rare in hard districtsSimmons Bart. cnni
",1
"@ @ May he rest in peace.Cameron Gray. globeandmail. respect
",1
"@ @ @ and you're basing your assessment on what? Her statement seems to match other witnesses.Nerdandertall. Oswald Pyke. The Daily Edge
",0
"@ @ @ 11-29-12~The Case Was Being Covered Up~Mayor Was On Cops Sides!!Michael Skolnik. A B Owen. Civil Rights. Cleveland. UNARMEDBLACKS. MURDERED
",1
"@ I think you mean morons.BBC Breaking
",1
"@ we won't agree on this and that's okay. If you're in Ottawa stay safe.Big Dilbert Fan
",0
"@ We knew this was coming, still shocking, these poor people xflossha
",1
"@ this was the right thing to doCBC Alerts
",0
"@ @ @ so we still not sure of the motivation for the attack?Andrew Denney. charlescwcooke. instapundit
",0
"@ @ Shit...BBC Breaking. BBC World
",1
"@ @ Can we see video proofYamiche. USATODAY
",0
"@ @ New report indicates he is alive but obviously gravely injured. I'm not sure where New York Times got that.Donnajcherold. Dave Beninger
",0
"Or is it... RT @: Widely shared cartoon about attack actually by @ not http://BB Ctrending. Lucille Clerc. Charlie Hebdo. Banksy
",1
"@ @ for everyone else who doesn't want to read your whole timeline http://Armed Research. emerhughes4
",1
"@ @ @ Prayers &amp; hugs to his family.Cameron Gray. Ellysa Maye. globeandmail. RIP Nathan Cirillo
",1
"@ slag the Islamic people then sit back and watch what happens. Bomb Islamic people and watch what happens,Mysti Roz
",1
"“@: Germanwings Airbus A320 crashes in French Alps near Digne http:// another plane crash.. Oh God.BBC Breaking
",1
"""@: Hostages held inside Sydney cafe, Islamic flag held up"" &lt;&lt;Terrifying stuff.Nutters&gt;&gt;AFP. BREAKING
",0
"@ @ @ @ that's cause Canada only focused on humanitarian aid and not militarymythos_man. CBC Alerts. CBC News. Justin Trudeau
",1
"@ they may not be radicalised. This is only what you are fed by media which governments control you need to open your mind to truthMysti Roz
",1
"@ give the source pleaseAFP
",0
".@ What does that even mean? Why would European pilots say 911 - an American emergency phone number? Nothing in article about that.mashable
",0
"@ @ u go to jail for anti semite. Law. U can abuse any religion it's called freedom of speech. Be fair. It's hurtfulDalia Chai. cnnbrk
",1
"@ @ u r not getting my point -monsters must be penalized. But entire society need to be responsible and not provoke monstersDalia Chai. cnnbrk
",0
"@ @ FFS, have you got a clue? There are people's lives at stake.Sharri Markson. australian
",1
"@ knew that an hour ago by the BBC newsABC
",1
"@ muslim terroristsbbcbreaking
",1
"@ @ http://NBC News. Mike Rod News
",0
"@ @ this is terrible :( prayers for victimsLove Symbol. Huff Post UK. Paris
",1
"BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http:// http://
",0
"Oh. So NOW the police chief says the cop didn't know about the robbery when he stopped . The kid was ""jaywalking""? BS!Ferguson. Mike Brown
",0
"RT “@: Geoblock lifted on . Streaming coverage of Martin Place siege in Sydney here http://mscott. ABC News. sydneysiege
",0
"@ @ He's either got a dead mans switch in his hand or he hasn't. Surely they can get this intel from the released hostages?Drac. Sky News
",1
"@ @ @ @ invitation to go how far?smallthunderdog. Raja Chemayel. cpjskippy. Independent
",1
"@ &gt; Kinda endless rampage n killing spree which occured in front the nose of naives government. The damage hv been done !AP
",1
"Meanwhile, these nutbags still allowed to threaten to kill Muslims and brown people. http://Martin Place. Sydney Siege
",1
"@ @ Oh my god..those terrorists are awful.Fox News. AFP
",1
"@ now remember, even if your kids r in the cafe, no torturing anyone who might know anything if this happens in U.S.WSJ
",1
"@ @ All ""strong-armed"" means is physical force was used; term is being used deliberately so people get confused.DIANAZOGA. J La NYC. Ferguson
",1
"“@: Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http:// http://AFP
",1
"@ Good job, faggots. You IDd the wrong man.Your Anon Live
",0
"If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole.Ferguson
",1
"“@: Live Updates: Siege in Sydney Cafe"" &gt; GUESS WHO....That's right MUSLIMS http://Sky News
",0
"@ @ all I want to do is give her a hug. Poor girl. Does bring tears to the eyecarolinemarcus. nswpolice
",1
"@ @ @ we all need to unite then. solidarity is key in the face of adversity and prejudice.lilfer1234. andybankertv. FO
",1
"Remarkably, despite the military-style police presence in , a known killer was able to skip town http://Ferguson
",0
"@ And Well Done for taking it down.Sky News. youtube
",1
"@ incident?Reuters
",0
"RT @: Soldier killed at war memorial identified as Cpl. Nathan Cirillo http://globeandmail. RIP Nathan Cirillo. Ottawa Shooting
",0
"@ @ @ @ Potus blk per @ @ @ cnt go golf.wow http://liberalphenom. thereval. thereidreport. trymainlee. milbank. ezrakelin. Glenn Kessler WP
",1
"@ @ CH mocks all religions. Only one replies with assault rifles. + there were policement there. Killed too.Homefront Hugs. cnnbrk
",1
"@ signaled 911?mashable
",0
"@ take them alive so they can sufferBBC Chris Morris
",1
"@ @ @ How stupid http://Breaking News. AFP. Melissa Bell
",0
"@ time to kich these Muslim fuckers the hell out of every democratic country!Breaking
",1
"@ what the fuckAnonymous Press
",0
"- 11 dead including 2 police in Paris shooting. Photo @ http://Martin Bureau. Charlie Hebdo. AFP
",0
"@ those gun crazy canadians need to be stopped, destroy all donutscnnbrk
",1
"@ is that even him in the stills?zellieimani
",0
"@ Prime ministers should not have to comment on everything.australian
",0
"@ @ @ Honestly, we need to wait official statement and investigations. By now, we all talk about rumors. :)cldaymon. intelwire. Shiraz Maher
",0
"@ your news coverage is all over the place and making it sound like there are hundreds of shootings happening. Please be carful.newhot899
",1
"“URGENT: Darren Wilson is the police officer who shot Mike Brown http:// http:// rt@R. Ferguson
",0
"@ @ Really? Is that confirmed?juliamacfarlane. fattysaid
",0
"@ @ Yep!! Splitting image in everything except one has black hair and other blonde....leonlohr. Lisa Bloom
",0
"@ @ Yup. I'm not trying tobe Islamophobic, but would anyone put their kid on a plane with a muslim pilot?Sham Naarai. Anew Trackrecord
",1
"The last person killed in Charlie Hebdo attacks was Muslim police officer http:// http://
",0
"@ don't ask too many questions someone might accuse you of being a journalistjuliamacfarlane
",1
"This is the soldier who died today at the War Memorial. His name is Cpl. Nathan Cirillo. http://Ottawa. RIP. Ottawa Strong
",0
"@ @ In France all Jewish official buldings including schools have to be tightly secured. Can't have police everywhere...Homefront Hugs. cnnbrk
",1
"@ 11 Killed nowcnni
",1
"@ @ sweet they are finally with AllahFrance. lsferguson
",1
"Stills from eyewitness video show two attackers wearing hoods &amp; black clothing shoot a wounded man http://Charlie Hebdo
",0
"“@: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://Futbol Life
",0
"@ @ @ @ in your world, it's cool to shoot unarmed people in the chest, but not the back? Or vice versa?jlpauk. spants. rui_xu. flavius217
",0
"@ Hi, like, please) http://WSJ
",1
"@ they were well known by the French/ why didn't they do anything??? thenNBC News
",0
"@ @ it is well meaning but clueless people like you such imagery targetspapyzapy. Bbc What
",1
"Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet.germanwings
",0
"@ yes!!!!BBC Breaking
",0
"@ BUT WHY A FUCKING CAFE IN AUSTRALIABBC World
",0
"Hostage-taker at Paris store demands release of , police union spokesman says. http:// http://Kouachi Brothers
",0
"@ @ Yeah...too lateUber Sydney. Runna Little
",1
"@ @ you say what? Blackout? How will the hide the budget then?rachflit. Sky News Aust
",0
"@ @ Dear People I see on the news with your phones out taking pics - PLEASE get off the streets and take cover!!CBC Alerts. Crackmacs. Ottawa
",1
"@ @ Said the typical Libtard.140elect. Trending Blue
",0
"@ @ @ @ Very embarrassing! Of course I meant . UghMishh The Menace. SLEEZAVELLI. andybankertv. FO. mikebrown
",1
"@ send your SAS in and fastSky News Aust
",1
"@ hurrah, hell awaits 👹👺Kay Burley
",1
"@ @ @ It's fine if you don't care about this one black kid. But don't you care about due process?!Dostoevsky Shade. Aka Dimi X. 140elect
",0
"@ shooting suspect http://CTV News
",1
"@ @ oh yea the malatov cocktails too.Joe Tewell. Prison Planet
",0
"Pray for hostages RT @: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://AP
",1
"@ @ Nothing New just rumors at this moment.foxandfriends. VL
",0
"@ sad world we live in most of the time.BBC Breaking
",1
"@ @ That sure looks like an ISIS flag to me! You bastards, don't bring your filthy terror religion to my country!HQ. ka_robo
",1
"@ sure they didR
",0
"French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market http://
",0
"“@: Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose...”CBC Alerts. Ottawa
",1
"@ I never called uber PT. Everyone is having a go at Uber but not PT... We own it,we shouldn't have to pay in desperate timeslife19082492084
",0
"@ @ @ I bet they just typed that up this morning.Deuce Tony. Your Anon Live. Op Ferguson
",1
"@ @ You're CHOOSING to talk about a ""robbery"" based on a tape that only shows a confrontation not a crime. So stop!Zerlina Maxwell. Top Cat TC
",0
"Sick. ""@: Up to 20 held hostage in Sydney Lindt Cafe siege http:// http://Independent
",0
"@ that's unfortunate. signed, ferguson PDLisa Bloom
",1
"@ apparently the religion of peace is peacefully taking hostages for peaceful murder.Fox News
",0
"@ Crazy Jews!R. sarcasm
",1
"@ So 10% would be about 100 million muslims, being a problem, trouble spots around the world, nothing to do w/ media.drusudy
",1
"@ if he was not a suspect why was inside the police car in the first place? Or was he ever near the police car?Nerdy Wonka. Mike Brown
",0
"@ @ Okay did quick search. Seems these are low level wannabe terrorists retaliating for Canada's stand against ISIS.amyminsky. cindyreddeer
",1
"@ @ @ @ autopsy report SPOILER alert: died from multiple gunshot woundsjlpauk. spants. rui_xu. flavius217
",0
"@ 😖Aus News Network
",1
"@ @ follow through hereBBC Breaking. aqayehich
",1
"@ just watching here Hun, shocking news xO Zz Sue
",1
"@ @ @ a muslim convert? You start these lies.I hope he rots in his hell and you in a prison one if lyingdaxtonbrown. Sham Naarai. Anew Trackrecord
",0
"@ @ maybe we should start revoking passports AFTER they leave...20committee. kshaidle
",0
"@ there isABC. No Moderate Islam. Enough Is Enough. Je Suis Charlie
",1
"@ well done to all for doing whats rightSky News
",1
"@ That's what you got from those looks like some1 pushing an old lady around.... no?zellieimani
",1
"@ @ @ heard via whom?Brigadier Slog. tikikate. CBS This Morning
",0
"RT @: Germanwings Airbus A320 crashes in French Alps near Digne http://BBC Breaking
",0
"@ @ @ im not saying you did, but that is what has been implied the entire course of this investigationlilfer1234. andybankertv. FO
",1
"@ Hi Peter, this is Marta, reporter from Demotix. Did you take the photo? Would be ok for us to use? Can you send it? thanksHenderburn
",0
"@ @ That’s the photo tweeted this morning claiming to be of the soldier who was killed.Sean Osmar. mstoreshaw
",1
